	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	KO	WT	ko15	ko16	ko18	ko19	ko21	ko22	wt15	wt16	wt18	wt19	wt21	wt22
260	M309T3660	1.16398786657597	-0.347121380979522	0.735762454952323	309.200012207031	309.184634559775	309.200012207031	3659.554	3627.925	3684.644	9	4	5	474829.718086958	357127.8498	375113.818434784	72220.1207987467	83873.0450000001	8979.21173095703	406958.041904762	499268.32304762	311566.800454546	223811.974318182	144582.6006	10970.9519958496
261	M509T3528	1.07572040608635	-0.344755961901724	0.737703211873545	509.200012207031	509.100006103516	509.200012207031	3528.1765	3491.679	3656.979	16	6	6	11501353.7446957	10457527.3306667	8806212.06109093	5722394.97808698	5919454.30330437	5185408.02836365	12222713.1903999	12705948.54144	8890655.71617395	6101089.4170435	6293691.74608698	4981963.93745456
262	M392T3616	1.10543962810092	-0.342718555844981	0.73912386922122	392.133632035849	392.103197567692	392.152344354096	3615.563	3592.51	3644.425	12	6	6	1832399.7097778	1878963.44757894	1330574.59073684	610131.75135	566597.97225	973222.060650013	2482519.82905263	1410152.64000001	1584953.65557894	554438.31075	709070.534095239	1209064.72050002
263	M563T3707	1.40089977403809	0.348724340740137	0.740072296959319	562.988755942879	562.962726130004	563.047776129975	3706.835	3672.656	3726.472	8	3	5	1268.38037109375	532369.060888886	59220.5040000006	51757.2995294114	0	0	100043.559529413	151826.498842105	80414.3950000002	0	78597.7697777774	49261.5049999999
264	M508T3528	1.07558869063942	-0.337210165195248	0.743261101779703	508.200012207031	508.200012207031	508.200012207031	3528.0855	3526.632	3529.679	12	6	6	40421850.4236523	37407862.5840002	31180104.285091	20421455.6827827	20618865.558261	18146962.5163637	43677357.5372798	45173155.9910401	31509861.220174	21518577.842087	21911294.2914783	17120652.8058182
265	M572T3396	1.0262506571678	-0.33620468033825	0.744315177327586	572.200012207031	572.193673806996	572.245101414827	3396.2995	3389.741	3425.941	12	6	6	323601.381789473	322391.07511111	369754.118722226	274460.310000001	278056.718526315	328882.464666665	308131.285000001	415906.672421052	337915.324000004	314015.492444448	283351.970999999	287626.655000001
266	M346T3499	1.0787748533029	-0.332520427992635	0.748630766821526	346.130767644841	346.100006103516	346.183123194447	3499.066	3493.918	3506.014	12	6	6	732502.016470583	890001.415000002	917425.206388885	952137.453157892	472769.83005	562731.599473683	994786.157647052	1435435.90200002	879991.735277774	751993.204315788	355132.53855	466886.449999996
267	M529T3242	1.11490635440353	-0.3286240231084	0.749556711854241	529.143274368571	529.100036621094	529.200012207031	3242.1235	3236.561	3294.915	16	6	5	700840.025166675	604379.543789472	454402.57976471	257960.515000001	211251.850555555	196928.644999997	758088.822833342	815044.975888885	403583.522777782	309385.399894736	234562.773176473	183833.26598403
268	M483T3597	1.04979749144602	0.326272594501612	0.75175792354968	483.200012207031	483.100006103516	483.200012207031	3597.355	3540.113	3608.301	15	6	6	1910356.15085712	2037483.18072728	1856083.60228572	1183593.90218182	1225570.54780952	993675.71340908	1335002.5068	1926872.19345455	1750445.47781819	1396114.72945455	1237338.98971429	1124263.34545455
269	M550T3636	1.11536846967374	-0.324673852287394	0.75242273264895	550.209153808298	550.100036621094	550.299987792969	3636.393	3592.996	3710.303	29	6	6	6553123.20842104	888607.000000001	5451625.61347367	3691602.57636365	609086.194499994	3927026.77773915	3360936.6984	7089625.28000003	4257790.764	3845726.50057143	3900790.10233331	1102907.70707693
270	M546T3205	1.1043739164162	0.315562668263707	0.759117113030151	546.19386559764	546.100036621094	546.200012207031	3204.752	3201.779	3206.962	9	4	5	1015901.37705	714817.51665	613978.930947367	448313.029999997	332753.719726562	329964.915604441	931739.930999999	837420.394499999	575493.14805	442341.615238096	72266.8364999989	269868.017578125
271	M357T3473	1.12124652531211	-0.314343891049681	0.759846553200069	357.158533711514	357.100006103516	357.19771368531	3472.545	3460.869	3475.829	7	3	4	107080.848437499	211807.405833332	343171.048631578	189441.573789473	86593.6857096354	66414.2603895399	368090.32455	270155.75355	220815.638631578	123087.805368423	68133.3981119792	76019.1069878472
272	M525T3698	1.03733450411648	0.317836245354332	0.760080082073747	525.200012207031	525.200012207031	525.216657938758	3697.882	3682.698	3707.115	12	6	6	8969329.21043471	7119784.19733337	7592426.65333328	5497723.6643333	6413462.77846159	4142023.45087998	6306344.94780953	7645209.56800004	6654378.1086667	6222587.32500003	6040801.61723075	5435342.74080001
273	M520T4138	1.15022978731874	0.308335259337002	0.765157244171081	520.313058110668	520.299987792969	520.365576186416	4138.3245	4136.754	4162.235	6	3	3	143201.918785712	235753.165	247336.148400002	27130.3088541667	27211.6764973958	37928.8032924107	140358.870666668	189084.865	159786.378499998	50403.7551269531	20376.1711120605	64701.6726379395
274	M528T3240	1.10780318770127	-0.30402409896704	0.767703447459179	528.139294803942	528.100036621094	528.200012207031	3239.706	3175.817	3296.53	31	6	6	2292681.1697778	1942208.73155555	1475902.28329413	819135.085000002	678049.888235289	660516.074999991	2531824.4329412	2619153.61999999	1268856.95555557	905672.473611107	813021.502722232	578212.900941182
275	M476T3290	1.08183038101849	0.301829201909123	0.768995111074993	476.10306335107	476.100006103516	476.143616267017	3290.279	3287.579	3291.934	7	3	4	797925.321403952	501276.116315788	684475.271484375	596945.433878581	250077.610000001	236637.256526315	813616.894999991	472520.208421051	517853.801783512	543818.637487793	266181.897894736	221330.125000001
276	M486T2797	1.10184546745232	-0.299510926065185	0.770738944397596	486.200012207031	486.173316271577	486.217925640242	2797.149	2793.216	2806.944	11	5	6	252488.136666665	45156.51	214907.560777777	309458.405000001	109864.000105265	85280.0825555565	266156.361444443	75710.4472777774	202150.133666666	321050.517578947	152254.217142857	103425.613388888
277	M575T4129	1.20777958358049	-0.295023002431392	0.774562112768097	575.361143059381	575.315524455804	575.377291690007	4128.844	4060.012	4132.406	6	3	3	351862.939058827	366191.424421057	125848.775619046	20480.5166015625	37207.283203125	44084.9013157895	533351.845999997	394006.496000006	126529.529904764	27508.9328613281	17668.3428664435	43102.8248697917
278	M361T3168	1.05424326411163	0.294125914897441	0.775013224997462	361.138695915868	361.100006103516	361.187053360325	3168.1065	3167.989	3169.663	12	6	6	1170645.198	1498158.48700001	1046203.53066667	737098.285772729	690755.286818184	687633.816380953	1152980.0424	1279489.62186362	974223.545904763	778375.526863638	696882.684952382	648550.695619048
279	M359T3701	1.05510110181125	-0.289631576554791	0.779173355384052	359.200012207031	359.188075399063	359.203938702012	3701.2325	3666.972	3726.472	12	6	6	462141.392761905	616424.640772729	407618.335000002	285184.520944443	437009.1576	413134.2804	370926.01395	771634.200380953	272933.080842105	446149.144380953	382811.8092	521506.296380953
280	M538T4139	1.14699914751469	0.287736463156965	0.780141524920158	538.343014955201	538.301701231337	538.400024414062	4139.102	4136.754	4162.235	6	3	3	158885.632928569	222258.169999998	218424.005066668	12539.6026785714	27061.9140625	28195.8635817308	163577.288785718	194925.445000007	90577.0175625024	40854.4995117188	19534.3376116071	72367.23046875
281	M367T3528	1.04930367142206	-0.283395899649564	0.782906576810988	367.200012207031	367.190375992642	367.200012207031	3528.1765	3526.632	3529.557	12	6	6	2734570.63266665	2693665.4976	2455930.08834784	1617637.17527273	1607496.26981819	1598231.7389091	2784614.70591999	3238645.75776	2423942.37704349	1712150.07234783	1657051.08313044	1517655.35927273
282	M413T3616	1.1062986905391	0.281662705288401	0.784366937682582	413.10791049177	413.100006103516	413.141501951726	3616.3375	3591.599	3649.53	12	6	6	778922.183619048	855168.641391303	665025.143999994	120558.373411764	156926.662315789	327900.843600005	389790.514285715	788643.537541671	676852.859428572	156450.918315791	282687.129272728	330997.879650005
283	M504T3261	1.09332924693202	-0.280848915968107	0.784859399879193	504.138711314641	504.100006103516	504.200012207031	3261.2185	3164.799	3265.806	14	6	6	5356955.06799997	4880156.91284209	3711291.46357894	2088344.3976	1771182.39242105	1663514.01347368	5937698.26610525	6314197.662	3232523.1612	2281405.3128421	1958691.40000001	1564183.67410526
284	M549T4124	1.16592534423578	-0.282006349235614	0.785000417258884	549.318660704526	549.299987792969	549.360352427162	4124.349	4061.537	4132.09	8	4	4	602193.220000001	370520.94150001	287086.9476	81167.2284071181	109779.49294737	161123.550111116	944461.186611107	413365.893	207236.20311111	71770.5048828125	77244.2516447369	165243.654999998
285	M551T3641	1.08650816007588	0.279862222365599	0.785540517251943	551.205609633571	551.200012207031	551.299987792969	3641.103	3592.996	3700.136	27	6	6	2174851.17642105	2279251.94526315	1768703.51578947	1159191.52761905	149947.616437501	1227600.424	1053232.48	2310002.60000001	1760017.8876	1299548.97676191	1203399.96690909	435906.158785716
286	M286T3258	1.02909294569584	-0.279746121294845	0.78594103030514	286.179202439571	286.118439345725	286.200012207031	3258.434	3253.211	3265.401	12	6	6	1557473.39966666	1463433.9274737	1485022.37642105	1084076.85885	1181006.73195	894860.379473696	1668944.39244444	1362196.34499999	1305651.23894737	1203023.55547368	1153278.57347368	1195802.41499999
287	M568T3213	1.05510664059646	-0.279257293848241	0.788872538471207	568.200012207031	568.186551792956	568.200012207031	3213.0895	3202.923	3227.466	12	6	6	3513594.79242104	3382320.1752	3575867.17810525	3206214.09010526	2520927.03999998	2351740.30736841	4441771.33642104	5160645.55957893	3776656.18526315	2387020.4808421	1723110.1068	2083724.6652
288	M569T3215	1.0535608739756	-0.277830975707265	0.789662965462799	569.200012207031	569.100036621094	569.200012207031	3215.427	3202.923	3258.27	13	6	6	1176918.66842105	1169376.02355	1238845.20073684	1084157.97810526	885024.390095227	769184.151157893	1498906.58947368	1718575.12168421	1305691.92757894	844783.484249999	590152.0347	704089.7844
289	M289T3115	1.03478420657931	0.265785951371216	0.796304025230766	289.126901446668	289.100006103516	289.153570674508	3114.535	3108.65	3121.525	9	5	4	306747.825000001	290552.823263157	240938.009999997	206526.451500003	195948.525661892	230682.631789473	349864.328526315	211289.409222225	225114.294999998	166132.575000001	222710.724763569	246824.040930176
290	M333T2519	1.14746462462981	-0.263709125980861	0.797358699217724	333.001202177052	333	333.0285827963	2519.377	2507.638	2544.589	8	4	4	54125.7606933594	63699.8217142849	927289.218842103	1587224.13090908	933164.794434774	253220.203076924	65651.5838012695	56445.8715820312	1187460.47078571	947074.128000004	1580626.57610526	544591.990249995
291	M538T3501	1.10328271294295	-0.2597937644126	0.800637500293103	538.200012207031	538.049441908924	538.218390168253	3500.923	3491.264	3515.468	5	3	2	69382.4157714844	160652.166352943	245668.567789473	121245.382588234	69744.4221462674	61646.611225329	68797.6146024816	104385.539407169	254784.81465	251234.616166665	71228.8771458676	53132.990208676
292	M363T3261	1.06675483226563	-0.255949419519567	0.803396840655809	363.156814864536	363.132506971	363.194117749842	3261.31	3254.596	3265.401	11	6	5	405917.61336842	390905.073263157	306254.4552	189293.2221	178701.912380953	165307.23345	430759.587894736	485668.14795	269878.7574	208853.849904762	184987.695000001	165467.711310136
293	M338T3024	1.03246699629546	0.254596619389508	0.804248245287802	338.100006103516	338.093800345062	338.117198325365	3023.583	3018.287	3091.905	13	6	6	396319.791157894	441040.4688	411133.582947367	212310.14968421	341346.319999999	356067.779894741	364577.282499998	358070.434999997	360865.908526315	214432.218315789	438100.755999999	354304.084210531
294	M289T2720	1.07015337374848	-0.248358914916168	0.808984244155253	289.072972566425	289.048641929726	289.10713490289	2720.471	2717.587	2797.119	5	2	3	331377.605263157	323543.478736841	194601.055284288	109757.081434462	164744.573396382	137015.020199424	367248.38145	247406.762055554	154353.757324219	105533.892463235	137138.296508789	337823.851764704
295	M266T3650	1.05935155417278	-0.24679198292565	0.810593055287149	266.17822710951	266.143540053837	266.192300084134	3650.4065	3621.158	3686.279	12	6	6	379553.600086958	348338.537409092	325662.757304349	245240.896909092	143129.524208332	196007.901333332	223593.421875001	534034.478818183	312326.197826084	292310.403913045	182876.530719999	190006.066173914
296	M241T3659	1.06163575938159	-0.244353330584569	0.811901205762302	241.127523934488	241.112647045079	241.148175214757	3658.691	3633.208	3686.279	12	6	6	1465988.67130435	1318746.56866666	1215368.73927273	632037.425478263	579968.192086951	561964.932260872	1468102.63854546	1594705.06133334	1006929.31345455	805533.200347829	731777.646583328	522916.137130437
297	M351T3499	1.05362280966559	0.245028273080357	0.812069757997052	351.115411831091	351.095746176414	351.130021573923	3499.3945	3493.918	3504.449	10	5	5	185786.686588234	191451.145	234594.071999998	186826.255126953	120076.846631579	105565.08968421	216720.878823528	242060.911833336	205668.513052631	152688.705338542	88486.8190526314	66543.8
298	M337T2519	1.13734133298005	-0.242584740387157	0.813397975516193	337	336.991778709375	337	2519.377	2509.203	2544.589	8	4	4	163599.211507161	229212.632454543	4073677.5264	4153687.17842421	4365319.8143333	1023976.5822857	178261.74206543	160783.220214844	4694316.95028571	2645818.71566665	6391595.60084209	1862776.40499998
299	M556T3444	1.11882913291265	-0.236088758220478	0.818515975798935	556.188844263967	556.141342931153	556.200012207031	3443.565	3441.72	3445.8	5	3	2	329320.25325	228418.884571429	150507.5013	73873.326171875	57403.0852564762	59745.2137515419	352191.9975	356716.810666667	136565.860854205	49680.0069122314	60772.7475585938	50200.1089124178
300	M255T3658	1.04889986194464	-0.232921367003538	0.820569956624488	255.15956744084	255.111829456699	255.195376868297	3658.0235	3632.288	3686.279	12	6	6	1420043.19166667	1187751.92139129	1264221.95686957	673816.218818184	581177.903478256	651560.258086959	1211727.05530435	1550070.65530435	1024087.20339131	875296.291772729	759075.901043472	640885.689652176
301	M399T2799	1.09178375717578	-0.231198637449613	0.821825601378283	399.105343249777	399.096295388975	399.137378374644	2798.53	2793.216	2808.569	9	3	6	517279.866555553	122451.86	264044.699999998	347198.380000001	108961.805348116	91370.3087660846	541969.995055553	103373.511499999	287810.497722226	341704.692947368	178355.78655	131298.838888888
302	M505T3261	1.07561518103261	-0.231434398422444	0.821865451148753	505.160541325857	505.121247562952	505.193268045959	3261.286	3254.596	3265.806	12	6	6	1490180.44294736	1430487.09052631	1069985.81473684	591917.2983	515065.7337	474590.633789472	1665003.84336842	1773914.6436	916982.452499999	636337.333999998	552504.470000002	448829.22495
303	M455T3290	1.0692861628355	-0.226416890304507	0.825469013035011	455.124164550278	455.100006103516	455.187145393221	3290.1745	3280.78	3291.934	12	6	6	2991215.79999997	2443696.61473684	1960040.24084213	1085377.07210526	949750.90842105	919907.362105261	3152523.47999997	2907910.08252631	1680693.702	1220496.1928421	1137137.70631579	968337.788315787
304	M536T3562	1.08603173062221	0.226541080814377	0.825520932065875	536.200012207031	535.990685340012	536.200012207031	3562.0295	3523.108	3566.091	8	4	3	309030.384521484	91729.8531428576	874118.582356771	713206.124727275	876371.415545457	681516.655826081	216736.685825893	728397.608463542	65020.1759999995	920010.46552381	1003120.21409091	331787.974698153
305	M332T2519	1.12972656562219	-0.226164172713915	0.825633341319779	332	332	332.012131769436	2519.377	2507.638	2544.589	8	4	4	82191.9430175781	148382.524952379	4658831.1108	7614619.50545448	4486091.84556518	1136008.96	91324.6512451172	126799.377441406	5672069.07685714	4752615.70266663	7203558.86529727	2631198.27599997
306	M408T2896	1.23184789472119	0.226821636151083	0.826661997415718	408.102612722088	408.100006103516	408.111553339844	2895.746	2888.338	2898.041	4	1	3	45409.7499593099	1036989.34500001	102701.010959201	69244.8650173611	47494.8731282552	26008.3748586554	23954.41015625	214166.177263157	66232.4821777344	179523.512380953	565354.697142858	28700.68359375
307	M236T2523	1.06466920394188	-0.223685240244384	0.827557613483364	236.101801255234	236.067798567413	236.118764259946	2523.287	2518.382	2527.684	10	5	5	252282.035368424	206031.9273	71763.791473684	63954.4604492188	186660.9762	198804.282444444	253791.0714	187225.645	49061.1939561632	90012.6427368432	256263.261473684	206486.980526315
308	M447T3869	1.0658733060032	-0.22170221423548	0.829009049056039	447.200012207031	447.200012207031	447.200012207031	3868.6155	3839.052	3878.047	12	6	6	1440194.37714286	4874466.86613332	3731989.11171428	2248041.6662069	1764225.35485713	1860855.21314286	1142399.91999999	4602424.45356524	4399067.99006897	2130744.37075862	2138575.29599999	2555248.61007408
309	M395T3702	1.08896781388525	-0.221657798867047	0.829418624310491	395.200012207031	395.180966075547	395.217455738704	3702.068	3665.607	3726.472	11	5	6	420647.60535	421290.990521735	354284.247130436	75457.6216987942	146232.0579	158797.283047619	263984.711789477	702781.285043472	230011.65615	186350.810000001	177711.29752381	156146.469681819
310	M368T3528	1.04242985350134	-0.221233338322632	0.829597463049764	368.200012207031	368.196586369441	368.200012207031	3528.1765	3526.632	3529.557	12	6	6	841651.137599996	730786.341600001	636622.748086959	457324.643833336	441341.213478263	438156.526956523	866902.619423074	887056.302153848	637453.740000003	466716.983478263	436644.227545456	401560.018695654
311	M562T3435	1.09365276403525	0.219298857253892	0.831024617145758	562.200012207031	562.153474753882	562.217818777285	3434.853	3428.75	3514.099	6	3	3	163595.427047619	24445.2999999997	24484.5817614104	39152.6847759046	139936.26405	147471.722666665	131295.954315789	107526.047671669	27917.278693704	15283.0415039062	66838.6376470584	144061.47225
312	M380T3328	1.11011976365964	0.210241482021603	0.837955298315991	380.200012207031	380.136498976216	380.200012207031	3327.753	3315.544	3341.883	5	2	3	71575.3279383042	72142.3739444441	100991.93347886	495773.76136842	128146.895000002	201332.605224609	113088.342400001	121021.311687501	95194.4762641059	417616.379611116	96022.0577464384	120883.977840648
313	M267T3650	1.05450298115782	-0.206935497200843	0.840237245617654	267.157331441275	267.127029207059	267.200012207031	3649.674	3622.253	3684.644	12	6	6	1463921.08	1238442.42909091	1151405.91709091	603390.134363638	536560.993043474	564338.971304343	1364214.696	1615383.64072728	1009688.32831818	728041.893818184	651345.859043473	492315.920545456
314	M334T2520	1.11329962033574	-0.206783778875121	0.840348773952559	334.031582248446	334.017031801847	334.073264986825	2520.1495	2509.203	2544.589	8	4	4	14323.7367431641	32381.9946666663	208246.33155	345968.5578125	259924.865409088	49142.1673749995	21654.1955566406	20010.9057617188	268288.087357143	203024.939478262	396380.463810809	103730.317249999
315	M538T3716	1.13849646748494	-0.204459531215573	0.842326993501167	538.20246885138	538.200012207031	538.299987792969	3716.3365	3668.888	3726.472	6	3	3	517751.975619048	312606.58725	247527.262777777	43989.6498161765	27031.2759945518	25451.2121582031	319601.913750004	702854.837999994	114986.415039062	60599.6964613971	101411.529888888	37548
316	M344T2911	1.05152833455339	-0.203961792958482	0.842592771545248	344.138498107545	344.110824679308	344.182011603378	2911.0685	2864.042	2983.383	10	5	5	64067.761640625	781070.545071428	669103.342879997	621011.554461533	548931.574999996	475386.242272728	145148.378730469	706044.223680005	695608.329583337	623623.088423082	619525.598086959	532428.835454547
317	M294T2582	1.03480660831306	-0.198811170499215	0.846396987718235	294.107840670123	294.061366391261	294.122751164196	2582.043	2578.061	2584.32	6	4	2	32511.5641021729	71533.4611764713	54070.1555625005	57688.5470555553	33746.0414751838	64823.2498947367	45999.0339660645	76577.4265000009	71824.8244210535	45521.7317810059	45044.2036420037	40348.0575022978
318	M594T3608	1.10904022612463	0.196723731526689	0.848394041499831	594.317571763729	594.287506567754	594.345506654278	3608.4405	3586.27	3627.325	10	5	4	574791.939529418	486174.015529408	164187.36847059	22667.5562065972	689400.004421051	247692.55	174772.995555558	18185.8563701923	197940.019764705	55351.9423314145	573244.915894735	950598.214999994
319	M530T3353	1.04629000471876	-0.19564512109741	0.848974047471879	530.200012207031	530.100036621094	530.200012207031	3353.313	3336.938	3441.196	15	6	6	20771850.8251429	17944520.216381	15174656.6112	9541865.21600001	9300900.10819048	9471327.79199999	21616404.1454546	22168870.6589091	14164274.8128	9985522.95619049	9767005.52533334	8308318.09852629
320	M491T3538	1.170943991476	0.198962144603706	0.849453269685301	491.313516323514	491.234085277722	491.348003379407	3538.1605	3535.947	3540.507	4	1	3	0	323345.27415	11336.4624023438	71629.1049804688	12240.4418334961	11871.2875	19879.4132995605	90206.6962105261	53649.799987793	40568.2822265625	77926.4086111107	85355.3593684208
321	M390T3352	1.03451984136591	-0.194719647013061	0.849587036718589	390.187964545076	390.158029187374	390.200012207031	3352.3655	3336.938	3358.983	12	6	6	348186.255238096	335515.299863633	282058.76325	188020.91775	181618.983619048	216997.53195	345712.06552381	389364.847238096	279306.0162	203101.084952381	194945.8215	193556.440380953
322	M507T3395	1.05114946145713	-0.193614114396004	0.850647824942248	507.200012207031	507.167621926956	507.200012207031	3394.9915	3378.767	3401.566	12	6	6	1492306.70766667	1282636.74545455	1250595.3636	721120.280333337	640276.426962962	599263.949107142	1603957.09500001	1717794.26618182	1075706.01295238	748842.650347829	699999.471346151	446090.856521735
323	M365T3393	1.04373475040602	-0.189881613751236	0.853323077296767	365.17838872013	365.147567365759	365.200012207031	3392.748	3378.767	3398.641	9	4	5	372091.887391306	358191.491227274	358265.56845	208369.265999998	166786.861938477	178104.497140067	381820.099125002	455203.598347828	317859.043047619	218376.887181819	178224.848409091	162129.227887835
324	M480T3320	1.03331220589237	-0.189537774381677	0.853542492385806	480.163308406713	480.100006103516	480.200012207031	3319.836	3307.124	3383.787	14	6	6	42230618.1982608	40615554.4820871	34709483.6869562	24831778.5933914	24423707.2465455	22059398.9585455	43470430.4373333	45089228.949333	35235910.0215649	24908899.6507827	25487175.2378182	20970591.2232728
325	M421T2801	1.08081918926591	-0.18953001672706	0.853562272733906	421.084487994849	421.079487915963	421.09727591949	2800.9865	2795.584	2806.944	4	1	3	156029.947473684	41486.677222222	69737.1050347222	57261.5488552517	29366.748046875	19394.7430612664	140031.228888888	27571.3766547309	92219.3735999999	61164.2886666664	42325.5250179893	40132.9027642144
326	M494T3430	1.07654113544668	-0.189102822906797	0.854065493293825	494.195584873933	494.100006103516	494.202291084199	3429.612	3418.966	3465.785	11	5	5	1529021.07428572	1125753.18218182	717880.643954547	357985.297851562	413482.328380953	499798.0815	1526066.44419048	1664767.01495652	677867.961916662	208441.611545139	516888.836818176	405339.695000002
327	M249T3650	1.04521347991339	-0.18217577953257	0.85908976745116	249.1239413184	249.104347426324	249.165456327598	3649.674	3622.018	3684.644	12	6	6	1435000.72	1228148.15809091	1193346.69890909	641881.756363638	536808.256173908	574005.707739125	1297985.81963637	1566269.10727273	1076654.09295651	747969.404608699	688496.327199996	485427.603652176
328	M466T3678	1.04250524856794	-0.180207648151157	0.861790421317467	466.200012207031	466.100006103516	466.200012207031	3678.284	3652.632	3704.143	13	6	6	3738130.26573915	3551395.16872728	3135583.8984	2367438.19709092	2793018.19600001	66593.8799999997	1963051.96034782	3910388.16000002	3098663.598	2508631.18628572	2447538.83054546	2389184.80545455
329	M316T2520	1.09984233968832	-0.178296121260157	0.862050862230228	316	316	316.022981962294	2520.1495	2509.203	2543.054	8	4	4	21312.7621489025	25793.5808181815	719323.36305263	1097369.93169696	795085.550608689	179512.956428569	33377.6465425037	25076.7989169034	883721.247464294	636243.20016667	1163245.11477777	380126.448624996
330	M439T3457	1.02756006420311	0.176146328275784	0.863695302989358	439.162470670454	439.111196109367	439.195648183194	3457.413	3443.465	3464.496	12	6	6	865853.723428572	875625.286095239	662970.166857144	505118.47133333	516781.091200003	523444.559392857	812861.000000006	839774.953500002	727318.884818184	529271.425565219	474139.061120003	460491.044959998
331	M338T2515	1.09220232858355	-0.176046116177263	0.863824847799636	338	337.995078724898	338	2515.3995	2509.203	2540.502	8	4	4	57056.7414318266	61005.0580909084	795295.0704	868056.232424235	870134.047874994	218742.585857139	45195.2089233398	48197.4072043679	937418.302035713	557510.146416663	1164693.07199999	381922.996874996
332	M454T3292	1.05314065943094	-0.172411463194727	0.866583001054581	454.113379444055	454.100006103516	454.200012207031	3291.7545	3280.78	3358.142	16	6	6	12268923.9199999	10171632.072421	8239735.84505274	4480131.32631578	3948637.64126315	3703141.2176842	12986144.6399999	11904316.7595789	6945636.2076	5104758.15915788	4460650.86147367	3685764.04210525
333	M499T3334	1.03476156891501	0.172377146953628	0.868302998016748	499.161398245322	499.100006103516	499.256326629619	3334.108	3313.54	3351.279	7	4	3	121413.03113511	104020.855	134033.661954544	226783.50933333	96453.3578749991	65744.7437647054	121800.936705882	153136.073666666	136332.369743796	109438.52593316	114190.627764707	88407.3769836426
334	M535T3583	1.06034666101557	0.162354933050231	0.874275436044562	535.200012207031	535.19142427129	535.211751929248	3582.769	3572.49	3593.686	12	6	6	866274.449999991	663227.37495	594251.20442106	272570.886095238	210969.34455	216769.379047619	704656.2963	882645.884549999	435525.585	280536.0669	251104.05225	108871.136937501
335	M268T3670	1.08136524993642	-0.161093083109785	0.875231049908364	268.16111765159	268.132992963005	268.200012207031	3670.398	3629.07	3684.644	7	3	4	306981.483636364	264441.324227273	244444.335045455	38872.5896420686	28840.4690527344	22516.4083862305	291569.811272728	323812.569772728	208591.489826088	36679.9178944463	96925.0152631591	22242.5830993652
336	M339T3320	1.02047968353434	-0.158205784616513	0.877556584145391	339.187782065975	339.172499248922	339.200012207031	3319.8485	3307.124	3323.904	12	6	6	3474207.11095652	3533684.34573914	3243829.35860867	2482697.10469566	2321804.12254546	2311412.82436364	3467091.654	3924276.99699997	3301294.56208693	2476099.24800001	2415701.39527273	2138854.67636364
337	M315T2520	1.08954968541203	-0.156417306059985	0.878818794298422	315	315	315	2520.1495	2507.638	2544.589	8	4	4	120328.91262207	84537.1626666656	3525288.07915789	5071743.22448481	3617315.62226084	723199.46646154	106155.606445312	91211.044921875	4208773.83348152	2914424.79026088	5453768.79111109	1544977.30346665
338	M366T3842	1.02899236041104	-0.155932636147561	0.87919554813502	366.204760696495	366.170583642172	366.264443036014	3842.1905	3814.852	3866.258	12	6	6	428862.871684209	545334.079578946	416711.84172222	278174.089578947	281201.17065	231209.970000001	544398.788833331	466799.453611109	386455.205833332	318069.292842109	279764.54655	249253.396499999
339	M279T2789	1.02025708886631	-0.155333813083178	0.879708070986008	279.017979016112	279	279.060241775997	2789.1095	2782.719	2795.55	12	6	6	16540436.1742224	12335891.6850526	14683487.664	9660238.21409525	11775210.2400001	10293898.280421	18747984.3662224	12952090.2400001	11584736.4288	10705576.3260952	10839870.3072	11984043.8400001
340	M281T3650	1.03447721130647	-0.155239287202835	0.879721470481121	281.200012207031	281.179818685921	281.200012207031	3649.674	3622.018	3684.644	12	6	6	2772936.69927273	2553705.3469091	2531423.5909565	1521876.3986087	1061126.81927272	1272520.87927271	2219966.32990476	3271118.06945455	2267969.68618179	1798533.40109091	1370601.44139129	1189252.71469566
341	M352T2789	1.03357035362271	-0.154678510010352	0.880232563322177	352.106214288224	352.082116477927	352.19195739879	2789.325	2781.234	2886.421	11	5	5	265882.992947372	181651.115	227777.569136364	135104.090600586	116138.65	128637.698681819	269970.649565218	204617.523809521	251136.397826088	93027.6831298828	146512.79452174	125350.239999999
342	M354T2787	1.02624053222517	0.15165050967471	0.883015261886609	354.124897202557	354.100006103516	354.155629688748	2787.342	2782.719	2790.894	6	2	4	187943.37890625	170237.431058825	177509.551068474	115599.540328979	232692.025000001	214141.855764704	149511.641015625	125182.785	173901.321499999	120821.964431763	289194.448947368	211433.065000001
343	M552T4058	1.06932036031856	-0.150230549972317	0.88359198632335	552.235178778093	552.200012207031	552.299987792969	4058.039	4008.23	4088.845	8	4	4	110251.783300781	138982.532640001	1089588.82153846	1178731.1	1390504.98933333	283124.462823527	118495.609714674	106803.209309896	1181370.68584616	1383960.23142858	801089.277136366	889999.039727263
344	M219T2524	1.03903655666908	-0.15030647293846	0.883610645441836	219.084775924695	219.048769147665	219.100006103516	2523.863	2519.503	2527.684	9	4	5	235544.923263161	173623.37775	82759.5097943474	75292.4609375	185792.42895	174458.76768421	244584.47055	161184.045	72029.3783124993	73854.5367431641	238194.379157894	173829.95115
345	M440T3474	1.02406039013527	-0.148817877224122	0.884655896484758	440.177192482946	440.153492579022	440.200012207031	3474.109	3469.65	3485.708	10	4	6	432281.500961542	476358.757074076	346995.081333335	258854.960017278	257958.53325	267386.753662109	452757.012639998	464760.712730768	369651.740192306	277043.008791668	269703.641440002	254998.71052174
